,class id,filepaths,labels,data set,scientific name,histogram_index
435,181.0,train/D-ARNAUDS BARBET/221.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,435
436,181.0,train/D-ARNAUDS BARBET/234.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,436
437,181.0,train/D-ARNAUDS BARBET/197.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,437
438,181.0,train/D-ARNAUDS BARBET/209.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,438
439,181.0,train/D-ARNAUDS BARBET/216.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,439
440,181.0,train/D-ARNAUDS BARBET/178.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,440
441,181.0,train/D-ARNAUDS BARBET/228.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,441
442,181.0,train/D-ARNAUDS BARBET/120.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,442
443,181.0,train/D-ARNAUDS BARBET/195.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,443
444,181.0,train/D-ARNAUDS BARBET/176.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,444
445,181.0,train/D-ARNAUDS BARBET/232.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,445
446,181.0,train/D-ARNAUDS BARBET/231.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,446
447,181.0,train/D-ARNAUDS BARBET/224.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,447
448,181.0,train/D-ARNAUDS BARBET/208.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,448
449,181.0,train/D-ARNAUDS BARBET/226.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,449
450,181.0,train/D-ARNAUDS BARBET/223.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,450
451,181.0,train/D-ARNAUDS BARBET/230.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,451
452,181.0,train/D-ARNAUDS BARBET/212.jpg,D-ARNAUDS BARBET,train,TRACHYPHONUS DARNAUDII,452
453,286.0,train/HOUSE FINCH/027.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,453
454,286.0,train/HOUSE FINCH/002.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,454
455,286.0,train/HOUSE FINCH/004.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,455
456,286.0,train/HOUSE FINCH/021.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,456
457,286.0,train/HOUSE FINCH/010.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,457
458,286.0,train/HOUSE FINCH/019.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,458
459,286.0,train/HOUSE FINCH/007.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,459
460,286.0,train/HOUSE FINCH/005.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,460
461,286.0,train/HOUSE FINCH/008.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,461
462,286.0,train/HOUSE FINCH/009.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,462
463,286.0,train/HOUSE FINCH/003.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,463
464,286.0,train/HOUSE FINCH/006.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,464
465,286.0,train/HOUSE FINCH/075.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,465
466,286.0,train/HOUSE FINCH/001.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,466
467,286.0,train/HOUSE FINCH/013.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,467
468,286.0,train/HOUSE FINCH/022.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,468
469,286.0,train/HOUSE FINCH/024.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,469
470,286.0,train/HOUSE FINCH/026.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,470
471,286.0,train/HOUSE FINCH/123.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,471
472,286.0,train/HOUSE FINCH/028.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,472
473,286.0,train/HOUSE FINCH/070.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,473
474,286.0,train/HOUSE FINCH/012.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,474
475,286.0,train/HOUSE FINCH/016.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,475
476,286.0,train/HOUSE FINCH/011.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,476
477,286.0,train/HOUSE FINCH/017.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,477
478,286.0,train/HOUSE FINCH/015.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,478
479,286.0,train/HOUSE FINCH/018.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,479
480,286.0,train/HOUSE FINCH/039.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,480
481,286.0,train/HOUSE FINCH/066.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,481
482,286.0,train/HOUSE FINCH/057.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,482
483,286.0,train/HOUSE FINCH/053.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,483
484,286.0,train/HOUSE FINCH/042.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,484
485,286.0,train/HOUSE FINCH/076.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,485
486,286.0,train/HOUSE FINCH/043.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,486
487,286.0,train/HOUSE FINCH/044.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,487
488,286.0,train/HOUSE FINCH/045.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,488
489,286.0,train/HOUSE FINCH/047.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,489
490,286.0,train/HOUSE FINCH/048.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,490
491,286.0,train/HOUSE FINCH/029.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,491
492,286.0,train/HOUSE FINCH/020.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,492
493,286.0,train/HOUSE FINCH/052.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,493
494,286.0,train/HOUSE FINCH/054.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,494
495,286.0,train/HOUSE FINCH/055.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,495
496,286.0,train/HOUSE FINCH/056.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,496
497,286.0,train/HOUSE FINCH/058.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,497
498,286.0,train/HOUSE FINCH/059.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,498
499,286.0,train/HOUSE FINCH/032.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,499
500,286.0,train/HOUSE FINCH/030.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,500
501,286.0,train/HOUSE FINCH/014.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,501
502,286.0,train/HOUSE FINCH/031.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,502
503,286.0,train/HOUSE FINCH/050.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,503
504,286.0,train/HOUSE FINCH/036.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,504
505,286.0,train/HOUSE FINCH/035.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,505
506,286.0,train/HOUSE FINCH/049.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,506
507,286.0,train/HOUSE FINCH/115.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,507
508,286.0,train/HOUSE FINCH/046.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,508
509,286.0,train/HOUSE FINCH/051.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,509
510,286.0,train/HOUSE FINCH/124.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,510
511,286.0,train/HOUSE FINCH/061.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,511
512,286.0,train/HOUSE FINCH/033.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,512
513,286.0,train/HOUSE FINCH/090.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,513
514,286.0,train/HOUSE FINCH/105.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,514
515,286.0,train/HOUSE FINCH/077.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,515
516,286.0,train/HOUSE FINCH/079.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,516
517,286.0,train/HOUSE FINCH/078.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,517
518,286.0,train/HOUSE FINCH/088.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,518
519,286.0,train/HOUSE FINCH/064.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,519
520,286.0,train/HOUSE FINCH/071.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,520
521,286.0,train/HOUSE FINCH/080.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,521
522,286.0,train/HOUSE FINCH/094.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,522
523,286.0,train/HOUSE FINCH/074.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,523
524,286.0,train/HOUSE FINCH/034.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,524
525,286.0,train/HOUSE FINCH/113.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,525
526,286.0,train/HOUSE FINCH/092.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,526
527,286.0,train/HOUSE FINCH/067.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,527
528,286.0,train/HOUSE FINCH/073.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,528
529,286.0,train/HOUSE FINCH/089.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,529
530,286.0,train/HOUSE FINCH/087.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,530
531,286.0,train/HOUSE FINCH/085.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,531
532,286.0,train/HOUSE FINCH/086.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,532
533,286.0,train/HOUSE FINCH/084.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,533
534,286.0,train/HOUSE FINCH/091.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,534
535,286.0,train/HOUSE FINCH/069.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,535
536,286.0,train/HOUSE FINCH/065.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,536
537,286.0,train/HOUSE FINCH/083.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,537
538,286.0,train/HOUSE FINCH/082.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,538
539,286.0,train/HOUSE FINCH/081.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,539
540,286.0,train/HOUSE FINCH/110.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,540
541,286.0,train/HOUSE FINCH/041.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,541
542,286.0,train/HOUSE FINCH/101.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,542
543,286.0,train/HOUSE FINCH/038.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,543
544,286.0,train/HOUSE FINCH/121.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,544
545,286.0,train/HOUSE FINCH/063.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,545
546,286.0,train/HOUSE FINCH/106.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,546
547,286.0,train/HOUSE FINCH/107.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,547
548,286.0,train/HOUSE FINCH/108.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,548
549,286.0,train/HOUSE FINCH/023.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,549
550,286.0,train/HOUSE FINCH/109.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,550
551,286.0,train/HOUSE FINCH/025.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,551
552,286.0,train/HOUSE FINCH/112.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,552
553,286.0,train/HOUSE FINCH/116.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,553
554,286.0,train/HOUSE FINCH/068.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,554
555,286.0,train/HOUSE FINCH/117.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,555
556,286.0,train/HOUSE FINCH/060.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,556
557,286.0,train/HOUSE FINCH/120.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,557
558,286.0,train/HOUSE FINCH/062.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,558
559,286.0,train/HOUSE FINCH/118.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,559
560,286.0,train/HOUSE FINCH/095.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,560
561,286.0,train/HOUSE FINCH/097.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,561
562,286.0,train/HOUSE FINCH/096.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,562
563,286.0,train/HOUSE FINCH/114.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,563
564,286.0,train/HOUSE FINCH/093.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,564
565,286.0,train/HOUSE FINCH/099.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,565
566,286.0,train/HOUSE FINCH/037.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,566
567,286.0,train/HOUSE FINCH/119.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,567
568,286.0,train/HOUSE FINCH/100.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,568
569,286.0,train/HOUSE FINCH/102.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,569
570,286.0,train/HOUSE FINCH/122.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,570
571,286.0,train/HOUSE FINCH/072.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,571
572,286.0,train/HOUSE FINCH/104.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,572
573,286.0,train/HOUSE FINCH/103.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,573
574,286.0,train/HOUSE FINCH/111.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,574
575,286.0,train/HOUSE FINCH/040.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,575
576,286.0,train/HOUSE FINCH/098.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,576
577,286.0,train/HOUSE FINCH/205.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,577
578,286.0,train/HOUSE FINCH/137.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,578
579,286.0,train/HOUSE FINCH/138.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,579
580,286.0,train/HOUSE FINCH/139.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,580
581,286.0,train/HOUSE FINCH/156.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,581
582,286.0,train/HOUSE FINCH/185.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,582
583,286.0,train/HOUSE FINCH/142.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,583
584,286.0,train/HOUSE FINCH/140.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,584
585,286.0,train/HOUSE FINCH/173.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,585
586,286.0,train/HOUSE FINCH/146.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,586
587,286.0,train/HOUSE FINCH/147.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,587
588,286.0,train/HOUSE FINCH/224.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,588
589,286.0,train/HOUSE FINCH/152.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,589
590,286.0,train/HOUSE FINCH/153.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,590
591,286.0,train/HOUSE FINCH/154.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,591
592,286.0,train/HOUSE FINCH/141.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,592
593,286.0,train/HOUSE FINCH/128.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,593
594,286.0,train/HOUSE FINCH/127.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,594
595,286.0,train/HOUSE FINCH/144.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,595
596,286.0,train/HOUSE FINCH/131.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,596
597,286.0,train/HOUSE FINCH/130.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,597
598,286.0,train/HOUSE FINCH/143.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,598
599,286.0,train/HOUSE FINCH/208.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,599
600,286.0,train/HOUSE FINCH/155.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,600
601,286.0,train/HOUSE FINCH/232.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,601
602,286.0,train/HOUSE FINCH/145.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,602
603,286.0,train/HOUSE FINCH/167.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,603
604,286.0,train/HOUSE FINCH/172.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,604
605,286.0,train/HOUSE FINCH/179.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,605
606,286.0,train/HOUSE FINCH/149.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,606
607,286.0,train/HOUSE FINCH/148.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,607
608,286.0,train/HOUSE FINCH/178.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,608
609,286.0,train/HOUSE FINCH/135.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,609
610,286.0,train/HOUSE FINCH/164.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,610
611,286.0,train/HOUSE FINCH/150.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,611
612,286.0,train/HOUSE FINCH/161.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,612
613,286.0,train/HOUSE FINCH/183.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,613
614,286.0,train/HOUSE FINCH/184.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,614
615,286.0,train/HOUSE FINCH/180.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,615
616,286.0,train/HOUSE FINCH/165.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,616
617,286.0,train/HOUSE FINCH/166.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,617
618,286.0,train/HOUSE FINCH/162.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,618
619,286.0,train/HOUSE FINCH/163.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,619
620,286.0,train/HOUSE FINCH/160.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,620
621,286.0,train/HOUSE FINCH/159.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,621
622,286.0,train/HOUSE FINCH/236.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,622
623,286.0,train/HOUSE FINCH/171.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,623
624,286.0,train/HOUSE FINCH/181.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,624
625,286.0,train/HOUSE FINCH/125.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,625
626,286.0,train/HOUSE FINCH/158.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,626
627,286.0,train/HOUSE FINCH/168.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,627
628,286.0,train/HOUSE FINCH/132.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,628
629,286.0,train/HOUSE FINCH/169.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,629
630,286.0,train/HOUSE FINCH/227.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,630
631,286.0,train/HOUSE FINCH/174.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,631
632,286.0,train/HOUSE FINCH/175.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,632
633,286.0,train/HOUSE FINCH/176.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,633
634,286.0,train/HOUSE FINCH/170.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,634
635,286.0,train/HOUSE FINCH/177.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,635
636,286.0,train/HOUSE FINCH/157.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,636
637,286.0,train/HOUSE FINCH/136.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,637
638,286.0,train/HOUSE FINCH/196.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,638
639,286.0,train/HOUSE FINCH/151.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,639
640,286.0,train/HOUSE FINCH/233.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,640
641,286.0,train/HOUSE FINCH/200.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,641
642,286.0,train/HOUSE FINCH/201.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,642
643,286.0,train/HOUSE FINCH/187.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,643
644,286.0,train/HOUSE FINCH/202.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,644
645,286.0,train/HOUSE FINCH/182.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,645
646,286.0,train/HOUSE FINCH/204.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,646
647,286.0,train/HOUSE FINCH/209.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,647
648,286.0,train/HOUSE FINCH/225.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,648
649,286.0,train/HOUSE FINCH/211.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,649
650,286.0,train/HOUSE FINCH/213.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,650
651,286.0,train/HOUSE FINCH/229.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,651
652,286.0,train/HOUSE FINCH/186.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,652
653,286.0,train/HOUSE FINCH/214.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,653
654,286.0,train/HOUSE FINCH/199.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,654
655,286.0,train/HOUSE FINCH/188.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,655
656,286.0,train/HOUSE FINCH/189.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,656
657,286.0,train/HOUSE FINCH/222.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,657
658,286.0,train/HOUSE FINCH/206.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,658
659,286.0,train/HOUSE FINCH/192.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,659
660,286.0,train/HOUSE FINCH/191.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,660
661,286.0,train/HOUSE FINCH/212.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,661
662,286.0,train/HOUSE FINCH/193.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,662
663,286.0,train/HOUSE FINCH/195.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,663
664,286.0,train/HOUSE FINCH/194.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,664
665,286.0,train/HOUSE FINCH/234.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,665
666,286.0,train/HOUSE FINCH/197.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,666
667,286.0,train/HOUSE FINCH/217.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,667
668,286.0,train/HOUSE FINCH/216.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,668
669,286.0,train/HOUSE FINCH/219.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,669
670,286.0,train/HOUSE FINCH/198.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,670
671,286.0,train/HOUSE FINCH/190.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,671
672,286.0,train/HOUSE FINCH/203.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,672
673,286.0,train/HOUSE FINCH/215.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,673
674,286.0,train/HOUSE FINCH/239.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,674
675,286.0,train/HOUSE FINCH/221.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,675
676,286.0,train/HOUSE FINCH/126.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,676
677,286.0,train/HOUSE FINCH/235.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,677
678,286.0,train/HOUSE FINCH/246.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,678
679,286.0,train/HOUSE FINCH/223.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,679
680,286.0,train/HOUSE FINCH/237.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,680
681,286.0,train/HOUSE FINCH/248.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,681
682,286.0,train/HOUSE FINCH/207.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,682
683,286.0,train/HOUSE FINCH/238.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,683
684,286.0,train/HOUSE FINCH/245.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,684
685,286.0,train/HOUSE FINCH/134.jpg,HOUSE FINCH,train,HAEMORHOUS MEXICANUS,685
